Temperature_Sensor_Sample_Input,Humidity_Sensor_Sample_Input,Light_Sensor_Sample_Input,CO2_Sensor_Sample_Input,HumidityRatio_Sensor_Sample_Input,Golden_Reference_Occupancy
33566,8070,0,3092,5798,0
35165,7909,0,2950,5972,0
35165,7747,0,3072,5824,0
35165,7747,0,2971,5824,0
35165,7909,0,3072,5972,0
35165,7454,0,3133,5555,0
35165,7747,0,3173,5824,0
35165,7323,0,3011,5434,0
35165,7601,0,2950,5689,0
35165,7454,0,2910,5555,0
35165,7454,0,3173,5555,0
35165,7454,0,2930,5555,0
35165,7454,0,2910,5555,0
35165,7454,0,2808,5555,0
35165,7528,0,3183,5622,0
35165,7601,0,2991,5689,0
35165,7747,0,2768,5824,0
35165,7747,0,2727,5824,0
35165,7601,0,2869,5689,0
35165,7747,0,2781,5824,0
35165,7747,0,2903,5824,0
35165,7747,0,2714,5824,0
35165,7747,0,2687,5824,0
35165,7747,0,2626,5824,0
35165,7747,0,2849,5824,0
34365,7747,0,2808,5664,0
35165,7747,0,2859,5824,0
35165,7747,0,2605,5824,0
35165,7650,0,2687,5734,0
35165,7747,0,2829,5824,0
35165,7747,0,2484,5824,0
35165,7747,0,2443,5824,0
35165,7747,0,2403,5824,0
35165,7747,0,2423,5824,0
35165,7909,0,2524,5972,0
35165,7747,0,2524,5824,0
35165,7909,0,2626,5972,0
34365,8070,0,2484,5959,0
34632,8070,0,2511,6012,0
33566,8070,0,2342,5798,0
33566,8070,0,2497,5798,0
33566,8070,0,2849,5798,0
33566,8363,0,2889,6066,0
32501,8167,0,2700,5674,0
31968,8363,0,2707,5745,0
31968,8363,0,2443,5745,0
31968,8363,0,2322,5745,0
31968,8363,0,2078,5745,0
31968,8655,0,2058,6011,0
31968,8655,0,2220,6011,0
31968,8655,0,2565,6011,0
31968,8831,0,2484,6170,0
31968,8919,0,2362,6250,0
31968,8919,0,2403,6250,0
31968,8919,0,2403,6250,0
31968,8919,0,2494,6250,0
31528,8919,0,2443,6161,0
31968,8919,0,2281,6250,0
31382,8919,0,2430,6131,0
31968,8919,0,2443,6250,0
30210,8919,0,2382,5895,0
31382,8919,0,2376,6131,0
31968,8919,0,2281,6250,0
30210,9212,0,2362,6159,0
30210,9066,0,2322,6027,0
30210,9212,0,2301,6159,0
30210,9212,0,2078,6159,0
30210,9212,0,2200,6159,0
30210,9319,0,2403,6256,0
30210,9373,0,2301,6304,0
30210,9534,0,2342,6450,0
30210,9534,0,2322,6450,0
30210,9534,0,2281,6450,0
30210,9534,0,2261,6450,0
30210,9534,0,2213,6450,0
30210,9534,0,2200,6450,0
30210,9534,0,2078,6450,0
30210,9534,0,1997,6450,0
30210,9534,0,2159,6450,0
30210,9534,0,2139,6450,0
28611,9534,0,2078,6126,0
30210,9534,0,2308,6450,0
30210,9827,0,2301,6714,0
30210,9827,0,2403,6714,0
30210,9827,0,2098,6714,0
30210,9827,0,2200,6714,0
30210,9827,0,2200,6714,0
30210,9827,0,1997,6714,0
30210,9974,0,2098,6846,0
28611,9681,0,1916,6257,0
30210,10120,0,1794,6978,0
28611,9827,0,1957,6388,0
28611,9827,0,1997,6388,0
28611,9974,0,2058,6519,0
28611,10120,0,1977,6650,0
28611,10120,0,1977,6650,0
28611,10120,0,1835,6650,0
28611,10120,0,1916,6650,0
28611,10252,0,1916,6768,0
28611,10384,0,1936,6887,0
27892,10384,0,1916,6739,0
28611,10384,0,1794,6887,0
27892,10530,0,1936,6870,0
27173,10677,0,1957,6853,0
27892,10677,0,1855,7001,0
27173,10677,0,1970,6853,0
27173,10677,0,1815,6853,0
27173,10677,0,1713,6853,0
27173,10838,0,1977,6997,0
27173,10838,0,1957,6997,0
27173,10999,0,1936,7140,0
27173,10999,0,1957,7140,0
27173,11145,0,1896,7271,0
27173,11292,0,2038,7401,0
27173,11292,0,2058,7401,0
27173,11292,0,2038,7401,0
27173,11292,0,2078,7401,0
27173,11292,0,2017,7401,0
27173,11292,0,1821,7401,0
26107,11389,0,1916,7267,0
27173,11585,0,1916,7662,0
26373,11438,0,1855,7366,0
25574,11292,0,1957,7071,0
26373,11438,0,1916,7366,0
25574,11292,0,1673,7071,0
25574,11585,0,1564,7330,0
25574,11585,0,1794,7330,0
25574,11585,0,1693,7330,0
25574,11585,0,1916,7330,0
25574,11717,0,1855,7447,0
25574,11717,0,1652,7447,0
25574,11848,0,1794,7564,0
24775,11848,0,1531,7398,0
25574,11848,0,1693,7564,0
25574,11848,0,2038,7564,0
25574,11848,0,1875,7564,0
25574,11995,0,1612,7693,0
25574,12141,0,1551,7823,0
24775,12141,0,1348,7656,0
25574,11995,0,1490,7693,0
24775,12141,0,1490,7656,0
25574,12141,0,1510,7823,0
25574,12141,0,1652,7823,0
25574,12141,0,1855,7823,0
25175,12222,0,1896,7811,0
25574,12141,0,1794,7823,0
23976,12302,0,1835,7632,0
23976,12464,0,1632,7774,0
24775,12464,0,1531,7941,0
25574,12464,0,1713,8109,0
24775,12464,0,1632,7941,0
24775,12464,0,1693,7941,0
23976,12464,0,1713,7774,0
25574,12464,0,1591,8109,0
25041,12561,0,1754,8083,0
24775,12610,0,1673,8070,0
23976,12756,0,1632,8031,0
24775,12756,0,1936,8199,0
25574,12756,0,1713,8368,0
23976,12756,0,1591,8031,0
24775,12756,0,1632,8199,0
24775,12756,0,1673,8199,0
23976,12756,0,1693,8031,0
23976,12756,0,1713,8031,0
23976,12756,0,1673,8031,0
24775,12756,0,1673,8199,0
23976,12756,0,1389,8031,0
23976,12756,0,1673,8031,0
24509,13049,0,1740,8402,0
23976,13049,0,1754,8289,0
23976,13049,0,1632,8289,0
23976,13049,0,1591,8289,0
23976,13049,0,1348,8289,0
23976,13049,0,1605,8289,0
23976,13181,0,1551,8405,0
23976,13049,0,1470,8289,0
23976,13049,0,1389,8289,0
23976,13181,0,1510,8405,0
23976,13313,0,1470,8521,0
23976,13225,0,1443,8444,0
23976,13247,0,1257,8463,0
23976,13313,0,1206,8521,0
23976,13313,0,1287,8521,0
23976,13313,0,1358,8521,0
23976,13313,0,1429,8521,0
23976,13313,0,1551,8521,0
23976,13313,0,1605,8521,0
23976,13313,0,1389,8521,0
23097,13313,0,1368,8335,0
23976,13313,0,1186,8521,0
23976,13313,0,1591,8521,0
22217,13313,0,1510,8150,0
23097,13313,0,1247,8335,0
22217,13313,0,1226,8150,0
22804,13313,0,1510,8273,0
22217,13313,0,1335,8150,0
22217,13313,0,1253,8150,0
22217,13313,0,1321,8150,0
22217,13313,0,1470,8150,0
22217,13313,0,1287,8150,0
22217,13313,0,1328,8150,0
22217,13313,0,1389,8150,0
22217,13313,0,1368,8150,0
22217,13313,0,1551,8150,0
22217,13313,0,1429,8150,0
22217,13313,0,1510,8150,0
22217,13313,0,1213,8150,0
22217,13313,0,1308,8150,0
22217,13313,0,1287,8150,0
21685,13313,0,1172,8038,0
21685,13313,0,1199,8038,0
22217,13313,0,1145,8150,0
20619,13313,0,1125,7814,0
22217,13313,0,1389,8150,0
21418,13313,0,1084,7982,0
20619,13313,0,1267,7814,0
20619,13313,0,1328,7814,0
20619,13313,0,1375,7814,0
21152,13313,0,1281,7926,0
20619,13313,0,1368,7814,0
21152,13313,0,1483,7926,0
20619,13313,0,1308,7814,0
20619,13313,0,1389,7814,0
20619,13313,0,1247,7814,0
20619,13313,0,1389,7814,0
20619,13313,0,1308,7814,0
20619,13313,0,1226,7814,0
20619,13313,0,1348,7814,0
19900,13181,0,1024,7549,0
20619,13313,0,915,7814,0
20619,13313,0,1226,7814,0
20619,13313,0,1145,7814,0
20619,13313,0,1084,7814,0
19540,13115,0,1308,7417,0
19180,13049,0,1206,7286,0
19180,13049,0,1247,7286,0
19180,13049,0,1267,7286,0
19180,13313,0,1024,7513,0
19180,13049,0,1064,7286,0
19180,13313,0,1166,7513,0
19180,13313,0,1267,7513,0
19180,13313,0,1368,7513,0
19180,13313,0,1348,7513,0
19180,13313,0,1389,7513,0
19180,13313,0,1389,7513,0
19180,13313,0,1362,7513,0
19180,13313,0,1338,7513,0
19180,13313,0,1308,7513,0
19180,13313,0,1287,7513,0
18648,13137,0,1362,7251,0
18381,13181,0,1368,7233,0
19180,13313,0,1429,7513,0
18381,13181,0,1510,7233,0
18381,13313,0,1591,7347,0
19180,13049,0,1470,7286,0
18381,13049,0,1368,7120,0
19180,13049,0,1368,7286,0
18381,13049,0,1450,7120,0
17582,13049,0,1348,6955,0
19180,13049,0,1348,7286,0
17582,13049,0,1145,6955,0
17582,13049,0,1226,6955,0
17582,13049,0,1281,6955,0
17582,12464,0,1267,6452,0
17582,12756,0,1226,6703,0
17582,12756,0,1267,6703,0
17582,12756,0,1409,6703,0
17582,12756,0,1226,6703,0
17582,12659,0,1199,6619,0
17582,12659,0,1294,6619,0
17582,12464,0,1287,6452,0
17582,12464,0,1321,6452,0
17582,12464,0,1368,6452,0
17582,12464,0,1308,6452,0
17582,12464,0,1186,6452,0
18648,12464,0,1064,6670,0
19180,12464,0,1145,6779,0
19180,12356,0,1335,6687,0
19180,12141,0,1348,6501,0
19180,12044,0,1253,6417,0
19180,12141,0,1064,6501,0
19180,11848,0,1145,6248,0
19180,11848,0,1186,6248,0
19180,11717,0,1247,6134,0
19900,11995,0,1226,6522,0
19900,11995,0,1186,6522,0
20619,12141,0,1226,6796,0
20619,12141,0,1267,6796,0
20619,11848,0,1226,6542,0
20619,11848,0,1186,6542,0
20619,11848,0,1226,6542,0
20619,11848,0,1145,6542,0
20619,11848,0,1362,6542,0
20619,11585,0,1348,6313,0
20619,11585,0,1064,6313,0
21685,11585,0,1281,6530,0
20619,11438,0,1348,6185,0
20619,11585,0,1186,6313,0
20619,11585,0,1166,6313,0
20619,11585,0,1125,6313,0
20619,11585,0,1247,6313,0
20619,11585,0,1125,6313,0
20619,11585,0,1003,6313,0
20619,11585,0,1024,6313,0
20619,11585,0,1226,6313,0
20140,11585,0,1226,6215,0
20619,11585,0,956,6313,0
20619,11761,0,1037,6465,0
20619,11585,0,983,6313,0
20619,11585,0,1064,6313,0
19900,11585,0,943,6166,0
20619,11585,0,801,6313,0
19660,11389,0,902,5949,0
19900,11438,0,1186,6040,0
19180,11292,0,1287,5767,0
20619,11585,0,1389,6313,0
19180,11292,0,1348,5767,0
19660,11194,0,1199,5780,0
19900,11145,0,1105,5786,0
20619,11292,0,1105,6058,0
20140,10989,0,1091,5699,0
20619,10999,0,1186,5804,0
20619,11145,0,1145,5931,0
20619,11292,0,1145,6058,0
20619,10999,0,1176,5804,0
21152,10999,0,1186,5911,0
22217,10838,0,1226,5986,0
22217,10677,0,1226,5845,0
22217,10384,0,1105,5590,0
22217,10120,0,1145,5359,0
22217,10120,0,1064,5359,0
22217,10120,0,943,5359,0
22217,9827,0,841,5103,0
22217,9827,0,902,5103,0
22217,9681,0,861,4975,0
21418,9681,0,1044,4817,0
22217,9681,0,1105,4975,0
22217,9534,0,1064,4847,0
22217,9534,0,1125,4847,0
22217,9534,0,821,4847,0
22217,9373,0,963,4707,0
23976,9212,0,1024,4913,0
22804,9319,0,1024,4775,0
23976,9212,0,1145,4913,0
23976,9212,0,861,4913,0
23976,9212,0,1084,4913,0
23976,9212,0,1024,4913,0
23976,9212,0,922,4913,0
23976,9212,0,943,4913,0
23976,9212,0,1084,4913,0
23976,9212,0,1084,4913,0
23976,9212,0,1044,4913,0
23976,9212,0,902,4913,0
23976,8787,0,902,4539,0
23976,8919,0,943,4655,0
24775,9066,0,821,4942,0
23976,8919,0,848,4655,0
23976,8787,0,760,4539,0
23976,8509,0,963,4294,0
23976,8655,0,983,4423,0
25574,8363,0,902,4478,0
23976,8787,0,983,4539,0
25574,8363,0,821,4478,0
23976,8509,0,760,4294,0
23976,8509,0,780,4294,0
24775,8509,0,659,4451,0
24775,8363,0,699,4321,0
23976,8363,0,719,4165,0
24775,8363,0,821,4321,0
25574,8363,0,943,4478,0
25574,8158,0,902,4296,0
25574,7909,0,861,4076,0
23976,8216,0,861,4037,0
23976,8363,0,902,4165,0
25574,8363,0,1024,4478,0
25574,8070,0,1105,4219,0
25041,8167,0,970,4201,0
25041,8070,0,1010,4115,0
25041,8070,0,983,4115,0
25574,8070,0,821,4219,0
25574,7909,0,922,4076,0
25574,8070,0,902,4219,0
25574,8070,0,983,4219,0
25574,7601,0,943,3804,0
23976,7601,0,1024,3496,0
25574,8070,0,1105,4219,0
24775,7909,0,1044,3921,0
24775,7747,0,943,3779,0
25574,7601,0,821,3804,0
23976,7747,0,801,3624,0
23976,7747,0,882,3624,0
24775,7454,0,841,3520,0
25574,7747,0,841,3933,0
25574,7469,0,882,3687,0
25574,7454,0,861,3674,0
25574,7454,0,902,3674,0
23976,7601,0,740,3496,0
23976,7454,0,760,3367,0
23390,7269,0,807,3092,0
23976,7747,0,943,3624,0
23976,7747,0,943,3624,0
23976,7323,0,1166,3251,0
23976,7191,0,861,3135,0
22217,7454,0,841,3031,0
22804,7454,0,672,3142,0
23976,7454,0,882,3367,0
23976,7191,0,841,3135,0
23976,7044,0,922,3006,0
23097,6751,0,902,2582,0
22217,7093,0,861,2715,0
22217,7323,0,719,2915,0
22217,7191,0,537,2800,0
23976,7191,0,659,3135,0
23976,7191,0,922,3135,0
23976,7191,0,841,3135,0
23976,7191,0,598,3135,0
24509,7093,0,686,3151,0
24375,7118,0,821,3147,0
23976,6898,0,801,2877,0
23976,6898,0,740,2877,0
24509,6898,0,834,2979,0
23976,6898,0,821,2877,0
23976,6898,0,861,2877,0
23976,6898,0,983,2877,0
23976,6898,0,983,2877,0
23976,6898,0,1064,2877,0
24509,6498,0,794,2626,0
24375,6825,0,780,2889,0
23976,6751,0,679,2749,0
23976,6898,0,963,2877,0
24509,6605,0,807,2721,0
24775,6605,0,699,2771,0
23976,6444,0,496,2478,0
24775,6605,0,517,2771,0
24775,6605,0,861,2771,0
23976,6605,0,821,2620,0
23976,6605,0,821,2620,0
25574,6498,0,841,2828,0
23976,6605,0,537,2620,0
24509,6498,0,550,2626,0
24509,6390,0,699,2531,0
25574,6444,0,943,2780,0
25574,6605,0,1003,2923,0
23976,6605,0,841,2620,0
24775,6444,0,801,2629,0
24775,6444,0,699,2629,0
23976,6605,0,821,2620,0
25574,6605,0,1064,2923,0
23976,6283,0,679,2337,0
24775,6605,0,740,2771,0
25574,6605,0,821,2923,0
24775,6605,0,861,2771,0
24775,6283,0,882,2487,0
23976,6444,0,922,2478,0
23976,6136,0,882,2208,0
23976,6283,0,841,2337,0
23976,6605,0,821,2620,0
23976,6605,0,841,2620,0
23976,6605,0,882,2620,0
23976,6605,0,1024,2620,0
23976,6444,0,983,2478,0
23097,6444,0,902,2313,0
23976,6605,0,861,2620,0
23976,6297,0,882,2349,0
23976,6283,0,740,2337,0
23976,6605,0,841,2620,0
22804,6283,0,767,2117,0
22217,6087,0,645,1837,0
22217,5990,0,679,1751,0
22217,6390,0,875,2101,0
22217,6136,0,699,1879,0
22217,5726,0,699,1521,0
22217,6283,0,456,2007,0
22217,6390,0,591,2101,0
22217,6087,0,699,1837,0
22217,5990,0,740,1751,0
22217,5990,0,841,1751,0
23097,5990,0,699,1915,0
23097,5990,0,861,1915,0
23976,5990,0,861,2079,0
23976,5990,0,922,2079,0
23976,5990,0,956,2079,0
23976,5858,0,882,1963,0
23976,5858,0,861,1963,0
23976,5726,0,861,1847,0
23976,5990,0,902,2079,0
23976,5990,0,719,2079,0
23976,5726,0,943,1847,0
22217,5629,0,767,1436,0
22217,5902,0,645,1675,0
22217,5924,0,740,1694,0
22217,5792,0,882,1579,0
22217,5726,0,882,1521,0
22217,5726,0,679,1521,0
22217,5858,0,780,1636,0
22217,5726,0,922,1521,0
22217,5433,0,943,1266,0
22217,5858,0,699,1636,0
22217,5902,0,861,1675,0
22217,5858,0,902,1636,0
22217,5726,0,882,1521,0
22217,5726,0,598,1521,0
22217,5726,0,834,1521,0
23976,5858,0,821,1963,0
22217,5726,0,1024,1521,0
23097,5726,0,861,1684,0
23390,5814,0,807,1815,0
23976,5726,0,902,1847,0
23097,5726,0,841,1684,0
22217,5433,0,780,1266,0
22217,5726,0,861,1521,0
22217,5726,0,1064,1521,0
22217,5726,0,861,1521,0
23097,5726,0,699,1684,0
23097,5726,0,902,1684,0
23976,5726,0,1003,1847,0
23976,5726,0,861,1847,0
23097,5726,0,943,1684,0
23097,5726,0,801,1684,0
23390,5726,0,679,1738,0
22217,5726,0,699,1521,0
23976,5726,0,943,1847,0
23976,5858,0,963,1963,0
23390,5629,0,1078,1653,0
22217,5433,0,902,1266,0
22217,5433,0,780,1266,0
22217,5580,0,740,1393,0
22217,5726,0,517,1521,0
22217,5726,0,659,1521,0
22217,5726,0,760,1521,0
22217,5433,0,902,1266,0
22217,5726,0,618,1521,0
22217,5726,0,760,1521,0
22217,5726,0,801,1521,0
23097,5726,0,882,1684,0
22217,5726,0,659,1521,0
22217,5629,0,645,1436,0
22217,5726,0,780,1521,0
22217,5726,0,699,1521,0
22217,5726,0,740,1521,0
23097,5433,0,760,1427,0
22217,5726,0,821,1521,0
22217,5726,0,1003,1521,0
22217,5726,0,861,1521,0
22217,5726,0,780,1521,0
22217,5580,0,821,1393,0
22217,5726,0,517,1521,0
22217,5726,0,415,1521,0
22217,5629,0,699,1436,0
22217,5433,0,861,1266,0
21685,5433,0,645,1168,0
20619,5580,0,577,1100,0
21418,5726,0,517,1374,0
21418,5726,0,841,1374,0
21418,5726,0,882,1374,0
22217,5726,0,577,1521,0
22217,5580,0,821,1393,0
21418,5580,0,841,1246,0
21685,5629,0,807,1338,0
22217,5726,0,699,1521,0
21418,5726,0,719,1374,0
22217,5726,0,740,1521,0
22217,5580,0,753,1393,0
22217,5726,0,821,1521,0
22217,5726,0,780,1521,0
22217,5726,0,699,1521,0
21418,5726,0,760,1374,0
22217,5726,0,713,1521,0
22217,5726,0,659,1521,0
21685,5629,0,807,1338,0
21418,5433,0,760,1119,0
20619,5858,0,618,1341,0
20619,5858,0,517,1341,0
20619,5858,0,719,1341,0
20619,5990,0,780,1455,0
20619,5726,0,821,1227,0
20619,5858,0,922,1341,0
20619,5990,0,760,1455,0
20619,5924,0,811,1398,0
20619,5726,0,983,1227,0
20619,5726,0,841,1227,0
20619,5726,0,861,1227,0
19900,5712,0,1044,1082,0
20619,5990,0,963,1455,0
20619,5990,0,983,1455,0
20619,5990,0,943,1455,0
20619,5990,0,1145,1455,0
20619,5990,0,1105,1455,0
20619,5858,0,983,1341,0
20619,5990,0,1044,1455,0
20619,6136,0,821,1583,0
19900,6004,0,861,1335,0
20619,5902,0,983,1379,0
20619,5990,0,902,1455,0
20619,5990,0,861,1455,0
20619,5990,0,983,1455,0
20619,5858,0,882,1341,0
20619,5858,0,1064,1341,0
20619,5990,0,821,1455,0
20619,5726,0,861,1227,0
19900,5858,0,821,1209,0
19900,5858,0,801,1209,0
19900,5858,0,821,1209,0
19180,5858,0,821,1077,0
19900,6136,0,780,1450,0
19180,5990,0,861,1190,0
20619,5990,0,821,1455,0
19900,5858,0,719,1209,0
20619,5990,0,821,1455,0
20619,5858,0,861,1341,0
20619,6136,0,699,1583,0
20619,5990,0,753,1455,0
20619,5726,0,1064,1227,0
20619,5990,0,1064,1455,0
20619,5814,0,1186,1303,0
19180,5726,0,780,963,0
19660,5814,0,598,1127,0
20619,5858,0,821,1341,0
20619,5433,0,983,973,0
20619,5726,0,780,1227,0
19180,5726,0,537,963,0
20619,5726,0,740,1227,0
20619,5726,0,834,1227,0
20619,5653,0,669,1163,0
20140,5531,0,834,970,0
19900,5580,0,719,968,0
20619,5726,0,699,1227,0
20619,5726,0,841,1227,0
20619,5433,0,801,973,0
20619,5726,0,780,1227,0
20619,5726,0,861,1227,0
20619,5433,0,659,973,0
20619,5580,0,1024,1100,0
20619,5726,0,1064,1227,0
20619,5726,0,821,1227,0
20619,5580,0,841,1100,0
20619,5433,0,740,973,0
21152,5336,0,807,985,0
22217,5433,0,861,1266,0
22217,5433,0,861,1266,0
22217,5433,0,963,1266,0
22217,5433,0,807,1266,0
22217,5433,0,689,1266,0
22217,5140,0,638,1010,0
22217,5433,0,861,1266,0
20619,5433,0,922,973,0
20619,4818,0,780,439,0
19900,5433,0,821,841,0
20619,5726,0,861,1227,0
20619,5580,0,841,1100,0
19180,5433,0,780,710,0
19180,5433,0,740,710,0
19180,5433,0,902,710,0
19180,5433,0,1024,710,0
19180,5433,0,780,710,0
17582,5433,0,699,420,0
19180,5433,0,638,710,0
19180,5433,0,807,710,0
19180,5433,0,780,710,0
19180,5433,0,699,710,0
19180,5433,0,753,710,0
19180,5433,0,807,710,0
19180,5433,0,861,710,0
19180,5433,0,659,710,0
19180,5433,0,659,710,0
19180,5433,0,821,710,0
19180,5433,0,943,710,0
19180,5433,0,1105,710,0
19180,5433,0,943,710,0
19180,5433,0,902,710,0
19180,5336,0,699,626,0
19180,5433,0,517,710,0
19180,5433,0,780,710,0
19900,5433,0,1084,841,0
20619,5433,0,861,973,0
20619,5140,0,1186,718,0
20619,5140,0,1064,718,0
20619,5336,0,970,888,0
20619,5140,0,1064,718,0
20619,5140,0,943,718,0
20619,5140,0,902,718,0
20619,5287,0,1064,845,0
20619,5140,0,821,718,0
20619,5140,0,902,718,0
20619,5140,0,943,718,0
19900,5140,0,1024,588,0
19900,5287,0,1064,714,0
19180,5140,0,963,457,0
19180,5140,0,807,457,0
19180,5140,0,598,457,0
19180,5140,0,577,457,0
19900,5287,0,780,714,0
19900,5287,0,1024,714,0
19180,5140,0,943,457,0
19180,5140,0,861,457,0
19180,5433,0,902,710,0
19180,5433,0,902,710,0
19180,5433,11033,861,710,0
19180,5433,17008,1064,710,1
18781,5433,18350,1003,638,0
18781,5653,17905,1135,827,0
19180,5726,17757,1186,963,0
18781,5726,17757,1450,890,0
17582,5858,17757,1551,784,0
18381,5726,17757,1804,817,1
18115,5726,17333,1862,768,0
18781,5792,17418,1754,947,0
17982,6210,17418,1835,1159,1
18381,6283,17418,1916,1296,1
19180,6283,17418,1906,1443,1
19180,6751,17418,2078,1848,1
19540,6751,17270,2058,1915,1
20259,7242,16952,2332,2474,1
20619,7257,16952,2869,2555,1
21019,7323,17503,3079,2688,1
22217,7249,17469,3386,2851,1
22217,7367,17333,3386,2954,1
22657,7454,17418,3417,3114,1
22804,7083,17503,3701,2818,1
23536,6891,17418,3670,2788,1
24375,7528,17418,3914,3508,1
23976,7315,17164,4147,3244,1
25041,7191,17333,4160,3339,1
25974,7828,17164,4532,4082,1
26373,7989,17312,4796,4303,1
27173,8070,17729,4769,4531,1
27173,8070,17757,4904,4531,1
27173,8289,17757,4988,4727,1
27532,8363,17757,5414,4863,1
27173,8167,17757,5445,4618,1
28611,7989,17757,5414,4742,1
28611,8070,17757,5617,4814,1
28611,8167,17757,5972,4901,1
28611,8143,17757,6134,4879,1
29011,8436,17757,6327,5221,1
28611,8460,17757,6459,5164,1
29410,8509,17757,6499,5366,1
30210,8714,17757,6591,5710,1
29810,8509,17757,6763,5446,1
30210,8363,18054,6925,5394,1
30210,8460,17955,6999,5482,1
30210,8655,18054,7087,5658,1
30210,8509,17905,7250,5526,1
30210,8655,18054,7351,5658,1
30210,8436,17757,7493,5460,1
30210,8460,18153,7405,5482,1
29810,8582,18202,7219,5512,1
29810,8780,18202,7179,5690,1
29144,8558,18350,7229,5357,1
29410,8641,18350,7168,5485,1
30210,8721,18350,7422,5717,1
29810,8721,18350,7463,5637,1
29677,8831,18350,7540,5709,1
29810,8853,18350,7817,5756,1
29410,8787,18350,7959,5616,1
29410,8787,18350,8162,5616,1
29410,8787,18350,8193,5616,1
30210,8919,18350,8446,5895,1
29810,8853,18350,8416,5756,1
29810,8853,18350,8304,5756,1
29810,8853,18350,8456,5756,1
30210,8919,18350,8270,5895,1
29810,8853,18350,8406,5756,1
29677,8831,18350,8744,5709,1
29410,8853,18350,9024,5675,1
29810,8853,18350,9075,5756,1
30210,8919,18350,9034,5895,1
30210,8919,18350,9044,5895,1
29810,8853,18350,9115,5756,1
29410,8787,18350,8801,5616,1
29810,8853,18350,9105,5756,1
30210,8919,18350,9514,5895,1
29810,8853,18350,9460,5756,1
29144,8743,18350,9325,5524,1
29677,8929,18350,9541,5797,1
30210,8919,18350,9825,5895,1
30649,8919,18350,9643,5984,1
30796,8919,18350,9366,6013,1
